game_id,game_title_eng,game_title_kor,game_time,game_min_player,game_max_player,game_detail,game_evaluation
125,Terra Mystica,테라미스티카,180,2,5,"테라미스티카는 2~5명의 플레이어를 위한 전략보드게임입니다. 게임에서 플레이어는 총 14개의 다른 종족 중 하나를 선택하여 황량한 땅을 자신의 주거지로 변화시키는 임무를 담당하게 됩니다. 각 종족은 고유의 특성과 능력을 가지고 있습니다. 이 게임의 목표는 맵 상의 토지를 가장 잘 이용하고, 상대방보다 더 많은 건물을 건설하고, 기술을 가장 신속하게 발전시켜 최고 점수를 얻는 것입니다. 플레이어는 건설, 업그레이드, 파워 포인트 관리, 종족 특성 활용 등 다양한 전략적 결정을 내려야 합니다.","테라미스티카는 전략적인 요소가 강하며, 다양한 종족과 능력을 가진 캐릭터 선택으로 재미를 느낄 수 있는 게임입니다. 많은 사용자들이 그 복잡성과 동시에 전략적인 깊이를 인정하며, 그러나 초보자에게는 다소 어려울 수 있다는 점도 지적하였습니다. 높은 재현성 덕분에 여러 번 플레이해도 질리지 않는다는 의견이 많습니다. 전체적으로 테라미스틴카는 복잡하지만 깊이 있는 전략성을 추구하는 보드게임 애호가들에게 많은 사랑을 받고 있습니다."
126,Tetris Link,테트리스링크,15,2,4,"테트리스링크는 전략적인 위치 선정과 블록 배치가 중요한 보드 게임입니다. 각 플레이어는 연결된 줄을 만들기 위해 자신의 색으로 된 테트리스 모양의 블록을 보드의 위에서 떨어뜨립니다. 각 플레이어는 자신의 블록을 서로 연결시켜 점수를 얻는 과정에서 상대방이 블록을 연결하는 것을 방해합니다. 하지만 위쪽으로 블록을 쌓게 되면 점수가 깎이는 방식으로, 계속적인 패널티 방지에 신경을 써야 합니다. 다양한 전략과 순간적인 판단력이 중요한 체스와 테트리스의 조합 같은 게임입니다.","방문자 여러분의 평가를 바탕으로 테트리스링크에 대한 평가를 요약하면 다음과 같습니다. 테트리스링크는 전략적인 사고를 요구하는 흥미진진한 게임으로, 사용자들의 열렬한 호평을 받고 있습니다. 동시에 두드러진 색감과 깔끔하게 마무리된 디자인도 많은 칭찬을 받았습니다. 구성요소는 튼튼하게 제작되었으며, 게임의 설명서도 이해하기 쉬워 빠르게 플레이를 시작할 수 있다는 평가를 받았습니다. 그러나 일부 사용자들은 게임이 속도감을 요구하기 때문에 초보자에게는 조금 어려울 수 있다는 점을 지적하였습니다."
127,Pickomino,꼬꼬미노,20,3,4,"꼬꼬미노는 재미있고 빠르게 진행되는 주사위 게임입니다. 플레이어들은 차례로 8개의 주사위를 굴려서 그림이 그려진 타일을 확보하려고 합니다. 확보한 타일은 다른 플레이어에게서 뺏길 수 있습니다. 플레이어는 주사위를 굴려서 그림 있는 주사위 만큼 점수를 얻거나, 점수 대신 타일을 선택할 수 있습니다. 게임은 모든 타일이 뽑히거나, 탈락한 플레이어가 생겼을 때 끝납니다. 가장 많은 점수를 얻은 플레이어가 승리합니다.","꼬꼬미노는 많은 사용자들로부터 긍정적인 평가를 받았습니다. 간단한 룰과 빠른 진행방식에도 불구하고 깊은 전략이 요구되는 점이 특히 매력적인 부분으로 손꼽힙니다. 또한, 차례로 주사위를 굴리며 지렁이를 얻는 원칙이 초보자나 어린이도 쉽게 접근할 수 있도록 돕습니다. 반면 일부 사용자들은 주사위의 랜덤성이 게임의 결과에 과도하게 영향을 미치는 부분을 지적하기도 했습니다. 그러나 전반적으로 꼬꼬미노는 모든 연령층이 즐길 수 있는 가벼운 전략 게임으로 꾸준히 사랑받고 있습니다."
128,Toc Toc Woodman,톡톡우드맨,10,2,7,"톡톡우드맨은 참가자들이 도끼로 가상의 나무를 베어나가는 보드게임입니다. 게임에 참가하는 사람들은 각 자리에 돌아가며 나무를 베는 행동을 하는데, 주의해야 할 점은 나무껍질만 베어내야 하는 것입니다. 나무 중심부를 베게 되면 페널티를 받게 됩니다. 따라서, 톡톡우드맨은 정밀도와 계산적인 전략이 중요한 게임입니다. 이 게임은 참가자들 사이에 긴장감과 환호를 동시에 가져다주어 모임에서 활기를 더해줍니다.","톡톡우드맨은 손재주와 전략을 결합한 끊임없는 재미가 있는 게임으로, 사용자들로부터 높은 평가를 받았습니다. 간단한 룰로 누구나 쉽게 즐길 수 있으며, 좋은 목재 재질로 만든 말뚝과 나무판이 고급스럽다는 찬사를 받았습니다. 환경을 고려한 황동 해머도 매력적이라는 평가를 받았습니다. 가족 및 친구들과 함께하는 파티 게임으로 인기가 좋으며, 재미와 긴장감을 주는 아이템이 독특하다는 소비자들의 의견이 있었습니다. 또한, 일상에서 쉽게 접할 수 없는 나무 캐릭터들이 아쉬웠다는 의견도 있었습니다."
129,Ticket to Ride,티켓투라이드,40,3,5,"티켓투라이드는 2~5명이 참가하는 전략 보드게임입니다. 각 플레이어는 미국의 여러 도시를 연결하는 기차여행을 계획하고 이를 실현하려 노력합니다. 각 플레이어는 턴을 이용하여 새로운 기차 카드를 뽑거나, 이미 가지고 있는 카드를 이용해 라우트를 경유하고, 도시들을 연결합니다. 목적지 티켓에 적힌 두 도시를 성공적으로 연결할 시 추가 점수를 얻습니다. 이렇게 게임이 끝날 때까지 특정 라우트를 점령하고 많은 점수를 얻은 플레이어가 승리하게 됩니다.","티켓투라이드에 대한 사용자 평가에 따르면, 이 게임은 규칙이 간단하면서도 전략적인 능력을 필요로 하여 많은 사용자들에게 사랑받고 있습니다. 적절한 계획과 빠른 판단력이 요구되는 이 게임은 가족 모임이나 친구들과의 시간을 즐겁게 보내기에 아주 좋은 선택이라는 의견이 많았습니다. 그러나, 일부 사용자들은 게임을 진행하는 동안 약간의 불행이 발생할 수 있다는 점을 지적하였습니다. 그럼에도 불구하고, 이 게임은 전체적으로 높은 평가를 받았으며 즐거운 보드게임을 찾는 많은 사람들에게 추천받고 있습니다."
130,Tiki Tople,티키토플,20,2,4,"티키토플은 여러 참가자들이 참가하는 민첩성과 전략을 요구하는 보드게임입니다. 게임 메커니즘은 간단합니다. 참가자들은 각 턴마다 탑에서 토템을 제거하려고 시도하는데, 토템이 무너지지 않게끔 빠르고, 올바른 토템을 제거해야 합니다. 토템은 색상과 형태에 따라 전략을 세워 제거해야 하며, 게임의 승자는 마지막으로 남은 참가자 혹은 가장 많은 토템을 수집한 사람입니다. 그래서 티키토플은 빠른 반응 속도와 정확한 판단력이 필요한 게임입니다.","사용자들의 의견을 종합하면, 티키토플은 흥미진진하고 짜릿한 두뇌 게임으로 평가받고 있습니다. 간단한 규칙에도 불구하고 전략적인 놀이가 가능하며, 경쟁적인 면도 있어 다양한 나이대의 사람들에게 사랑받고 있습니다. 특히, 차례를 기다리는 동안 다른 플레이어의 움직임을 예측하고 전략을 세우는 점이 흥미로웠다는 평이 많았습니다. 적은 시간 동안 즐길 수 있는 것이 장점이라는 평도 있으나, 가끔 불꽃튀는 놀이로 친구 사이의 관계에 악영향을 미칠 수도 있다는 웃픈 소식도 있습니다."
131,Pharaoh Code,파라오코드,20,2,5,"파라오코드는 고대 이집트의 미스터리를 풀어가는 퍼즐 게임입니다. 선공개 카드를 기반으로 보물카드를 매치시키느라 경쟁하게 됩니다. 각 플레이어는 장치가 동작하도록 구슬을 올바르게 설치해야 합니다. 퍼즐이 완성되면 플레이어는 추가 점수 획득, 카드 교환, 구슬 이동 등의 보상을 얻습니다. 구슬들이 마침내 장치의 맨 밑에 도착하면, 새로운 단계가 시작됩니다. 가장 많은 점수를 얻은 플레이어가 게임에서 승리합니다.","사용자들의 평가를 바탕으로 살펴본 파라오코드에 대하여 말씀드리겠습니다. 대체적으로, 파라오코드는 독특한 테마와 함께 전략적인 사고력을 요구하는 퍼즐 게임으로, 플레이어들로부터 높은 재미를 얻었습니다. 그러나 일부 사용자들은 난이도가 쉬운 편이라는 의견이 있었고, 이로 인해 재플레이 가치가 상대적으로 떨어진다는 평가를 하였습니다. 또한, 일부 사용자들은 긴 플레이 시간을 지적하였으나, 이는 플레이어의 전략적 결정에 따르는 부분이 크다는 의견이 있습니다. 할 수 있는 전략이 다양하여 매번 새롭게 즐길 수 있다는 점이 사용자들로부터 칭찬을 받았습니다."
132,Patchwork,패치워크,25,2,2,"패치워크는 2인용 전략 보드게임으로, 플레이어는 조각 모으기, 시간 관리, 그리고 포인트 산출의 3가지 메커니즘을 활용해야 합니다. 게임 동안, 플레이어는 패치워크 조각들을 교환하여 자신만의 패치워크 천을 완성하려 노력하며, 점수는 완성된 패치워크의 패턴과 완성도에 따라 달라집니다. 게임은 시간을 관리하는 측면에서 독특하게 진행되는데, 더 많은 조각을 얻기 위해 차례를 포기하거나 시간을 소비하는 전략이 중요합니다. 보드게임의 목표는 가장 아름다운 패치워크 천을 만들어 가장 많은 점수를 획득하는 것입니다.","패치워크는 플레이어들로부터 높은 평 가를 받는 보드게임입니다. 이 게임은 복잡함이 없는 접근성과 동시에 놀라운 전략적 깊이를 보여주어 매력적이라는 평을 받았습니다. 플레이어들은 퍼즐 맞추기와 시간 관리, 그리고 버튼 경제를 교묘하게 조합하여 게임을 이끌어가야 하는데, 이 과정에서 많은 재미를 느낄 수 있다고 합니다. 그러나 일부 플레이어들은 럭이 요소가 강하다는 점을 지적하였습니다. 하지만 그럼에도 불구하고 패치워크는 많은 사람들에게 가치 있는 시간을 선사한다는 평을 받았습니다."
133,Pandemic,팬데믹,45,2,4,"팬데믹은 전 세계적으로 퍼져나가는 질병을 막기 위해 플레이어들이 협력하는 전략 보드게임입니다. 각 플레이어는 고유한 역할과 능력을 가지며, 세계를 여행하며 질병의 확산을 방지하고 치료법을 연구하는 작업을 수행해야 합니다. 각 차례마다 플레이어들은 도시를 이동하고, 카드를 수집하며, 질병을 치료하거나 예방합니다. 플레이어들이 네 가지 질병을 모두 치료하면 우리는 이길 수 있지만, 질병의 확산이 가속화되거나 카드가 모두 소진되면 패배합니다. 따라서 효과적인 전략과 팀워크가 중요합니다.","많은 사용자분들께서 팬데믹 보드게임을 굉장히 재미있게 플레이하셨다는 의견을 주셨습니다. 본 게임은 전략적 사고능력과 팀워크를 강조하는 측면에서 크게 칭찬받았고, 사건 해결의 능동적 참여를 요구해 참가자들의 흥미를 끌었습니다. 또한 높은 재플레이 가치를 가지고 있어서 여러 번 플레이해도 지루하지 않다는 점이 독특하다는 평가를 받았습니다. 그러나 일부 사용자들은 설명서가 복잡하다는 단점을 지적하시기도 하였습니다. 종합적으로 팬데믹은 집단 내 협력을 통한 목표 달성을 강조하는 독특한 보드게임으로 호평받았습니다."
134,Parade,퍼레이드,20,3,6,"퍼레이드는 카드 게임으로, 플레이어들이 상징적인 신화 속 혹은 역사적인 인물들의 퍼레이드를 조직하게 됩니다. 게임은 총 66장의 카드와 6가지 색상으로 구성돼 있으며, 플레이어들은 라운드 별로 카드를 꺼내 플레이하게 됩니다. 목표는 자신의 퍼레이드에 참가시키는 캐릭터 카드수를 최소한으로 제한하는 것입니다. 한편, 대기열의 마지막에 카드를 추가하거나, 라인의 앞에서 카드를 끌어 모으는 전략을 동원해야 합니다. 최소한의 점수를 얻는 사람이 이기는 게임으로, 퍼레이드 조직의 전략적 설계가 요구됩니다.","퍼레이드는 전략적 사고와 간단한 룰이 결합된 보드게임으로 다양한 연령층에서 사랑받고 있습니다. 사용자들은 게임의 진행이 빠르고, 간결함에도 불구하고 전략적 요소가 있다는 점을 높게 평가했습니다. 또한, 게임의 아트워크와 디자인도 매우 아름답다는 의견이 많았습니다. 몇몇 사용자들은 룰이 약간 혼란스럽다고 지적했지만, 익숙해지면 무척 재미있다는 평가가 대부분이었습니다. 그러나 서로 경쟁하는 데에 벅차서 실수를 하기 쉽다는 조심스러운 의견도 있었습니다. 불구하고 대부분의 사용자들이 퍼레이드를 추천하며 재미있게 즐기고 있습니다."
